Date,Time,County,EPA_ID,zipcode,NO,NO2,SO2,CO,CO2,O3,PM2.5,PM10
2021-05-31,06:00,Alameda,0007,94551,,9.1,,,,0.013,9.0,
2021-05-31,07:00,Alameda,0007,94551,,5.1,,,,0.024,15.0,
2021-05-31,08:00,Alameda,0007,94551,,5.1,,,,0.031,12.0,
2021-05-31,09:00,Alameda,0007,94551,,3.9,,,,0.042,9.0,
2021-05-31,10:00,Alameda,0007,94551,,0.9,,,,0.049,6.0,
2021-05-31,11:00,Alameda,0007,94551,,1.3,,,,0.056,6.0,
2021-06-01,05:00,Alameda,0007,94551,,9.1,,,,0.016,15.0,
2021-06-01,06:00,Alameda,0007,94551,,7.2,,,,0.02,11.0,
2021-06-01,07:00,Alameda,0007,94551,,4.5,,,,0.026,12.0,
2021-06-01,08:00,Alameda,0007,94551,,5.7,,,,0.028,17.0,
2021-06-01,09:00,Alameda,0007,94551,,5.4,,,,0.036,17.0,
2021-06-01,10:00,Alameda,0007,94551,,5.0,,,,0.046,9.0,
2021-06-01,11:00,Alameda,0007,94551,,6.1,,,,0.054,11.0,
2021-06-02,05:00,Alameda,0007,94551,,6.0,,,,0.014,2.0,
2021-06-02,06:00,Alameda,0007,94551,,6.2,,,,0.014,3.0,
2021-06-02,07:00,Alameda,0007,94551,,3.0,,,,0.018,8.0,
2021-06-02,08:00,Alameda,0007,94551,,,,,,,7.0,
2021-06-02,09:00,Alameda,0007,94551,,,,,,,8.0,
2021-06-02,10:00,Alameda,0007,94551,,,,,,,7.0,
2021-06-02,11:00,Alameda,0007,94551,,,,,,,7.0,
2021-06-03,05:00,Alameda,0007,94551,,5.8,,,,0.01,5.0,
2021-06-03,06:00,Alameda,0007,94551,,4.3,,,,0.012,5.0,
2021-06-03,07:00,Alameda,0007,94551,,3.9,,,,0.014,4.0,
2021-06-03,08:00,Alameda,0007,94551,,4.1,,,,0.017,2.0,
2021-06-03,10:00,Alameda,0007,94551,,2.9,,,,0.029,7.0,
2021-06-03,11:00,Alameda,0007,94551,,3.3,,,,0.037,6.0,
2021-06-03,09:00,Alameda,0007,94551,,3.5,,,,0.021,,
2021-06-04,05:00,Alameda,0007,94551,,3.4,,,,0.013,5.0,
2021-06-04,06:00,Alameda,0007,94551,,2.8,,,,0.015,7.0,
2021-06-04,07:00,Alameda,0007,94551,,2.5,,,,0.016,8.0,
2021-06-04,08:00,Alameda,0007,94551,,2.4,,,,0.019,5.0,
2021-06-04,09:00,Alameda,0007,94551,,2.4,,,,0.023,2.0,
2021-06-04,10:00,Alameda,0007,94551,,1.7,,,,0.029,2.0,
2021-06-04,11:00,Alameda,0007,94551,,1.2,,,,0.034,3.0,
2021-06-05,05:00,Alameda,0007,94551,,2.1,,,,0.028,6.0,
2021-06-05,06:00,Alameda,0007,94551,,2.1,,,,0.029,9.0,
2021-06-05,07:00,Alameda,0007,94551,,2.3,,,,0.03,8.0,
2021-06-05,08:00,Alameda,0007,94551,,2.8,,,,0.031,10.0,
2021-06-05,09:00,Alameda,0007,94551,,2.1,,,,0.037,12.0,
2021-06-05,10:00,Alameda,0007,94551,,2.0,,,,0.043,10.0,
2021-06-05,11:00,Alameda,0007,94551,,1.5,,,,0.047,11.0,
2021-06-06,05:00,Alameda,0007,94551,,1.7,,,,0.03,9.0,
2021-06-06,06:00,Alameda,0007,94551,,1.1,,,,0.032,10.0,
2021-06-06,07:00,Alameda,0007,94551,,1.2,,,,0.032,12.0,
2021-06-06,08:00,Alameda,0007,94551,,0.8,,,,0.034,11.0,
2021-06-06,09:00,Alameda,0007,94551,,1.0,,,,0.038,10.0,
2021-06-06,10:00,Alameda,0007,94551,,0.6,,,,0.042,10.0,
2021-06-06,11:00,Alameda,0007,94551,,0.9,,,,0.044,11.0,
2021-06-07,05:00,Alameda,0007,94551,,1.6,,,,0.031,6.0,
2021-06-07,06:00,Alameda,0007,94551,,2.7,,,,0.028,8.0,
2021-06-07,07:00,Alameda,0007,94551,,2.1,,,,0.031,7.0,
2021-06-07,08:00,Alameda,0007,94551,,2.5,,,,0.032,8.0,
2021-06-07,09:00,Alameda,0007,94551,,1.0,,,,0.036,7.0,
2021-06-07,10:00,Alameda,0007,94551,,0.3,,,,0.037,4.0,
2021-06-07,11:00,Alameda,0007,94551,,0.2,,,,0.039,7.0,
2021-06-08,05:00,Alameda,0007,94551,,0.5,,,,0.031,6.0,
2021-06-08,06:00,Alameda,0007,94551,,0.6,,,,0.03,4.0,
2021-06-08,07:00,Alameda,0007,94551,,0.9,,,,0.03,3.0,
2021-06-08,08:00,Alameda,0007,94551,,0.6,,,,0.032,4.0,
2021-06-08,09:00,Alameda,0007,94551,,0.3,,,,0.034,2.0,
2021-06-08,10:00,Alameda,0007,94551,,0.2,,,,0.036,1.0,
2021-06-08,11:00,Alameda,0007,94551,,0.0,,,,0.037,3.0,
2021-06-09,05:00,Alameda,0007,94551,,1.7,,,,0.027,3.0,
2021-06-09,06:00,Alameda,0007,94551,,2.2,,,,0.027,2.0,
2021-06-09,07:00,Alameda,0007,94551,,1.5,,,,0.03,1.0,
2021-06-09,08:00,Alameda,0007,94551,,0.9,,,,0.032,3.0,
2021-06-09,09:00,Alameda,0007,94551,,0.5,,,,0.034,3.0,
2021-06-09,10:00,Alameda,0007,94551,,0.1,,,,0.035,1.0,
2021-06-09,11:00,Alameda,0007,94551,,0.0,,,,0.035,8.0,
2021-06-10,05:00,Alameda,0007,94551,,1.6,,,,0.024,2.0,
2021-06-10,06:00,Alameda,0007,94551,,2.2,,,,0.024,5.0,
2021-06-10,07:00,Alameda,0007,94551,,1.5,,,,0.027,3.0,
2021-06-10,09:00,Alameda,0007,94551,,1.7,,,,0.029,4.0,
2021-06-10,10:00,Alameda,0007,94551,,2.2,,,,0.032,4.0,
2021-06-10,11:00,Alameda,0007,94551,,1.9,,,,0.036,7.0,
2021-06-10,08:00,Alameda,0007,94551,,1.4,,,,0.028,,
2021-06-11,05:00,Alameda,0007,94551,,5.7,,,,0.017,3.0,
2021-06-11,06:00,Alameda,0007,94551,,1.4,,,,0.025,1.0,
2021-06-11,07:00,Alameda,0007,94551,,1.1,,,,0.028,1.0,
2021-06-11,08:00,Alameda,0007,94551,,1.5,,,,0.029,2.0,
2021-06-11,09:00,Alameda,0007,94551,,1.5,,,,0.031,2.0,
2021-06-11,10:00,Alameda,0007,94551,,1.7,,,,0.035,2.0,
2021-06-11,11:00,Alameda,0007,94551,,1.4,,,,0.039,3.0,
2021-06-12,05:00,Alameda,0007,94551,,0.4,,,,0.023,3.0,
2021-06-12,06:00,Alameda,0007,94551,,0.8,,,,0.022,0.0,
2021-06-12,07:00,Alameda,0007,94551,,0.9,,,,0.022,1.0,
2021-06-12,08:00,Alameda,0007,94551,,0.9,,,,0.022,1.0,
2021-06-12,09:00,Alameda,0007,94551,,0.8,,,,0.025,2.0,
2021-06-12,10:00,Alameda,0007,94551,,0.6,,,,0.028,2.0,
2021-06-12,11:00,Alameda,0007,94551,,0.3,,,,0.027,3.0,
2021-06-13,05:00,Alameda,0007,94551,,-0.1,,,,0.012,1.0,
2021-06-13,06:00,Alameda,0007,94551,,-0.1,,,,0.013,1.0,
2021-06-13,07:00,Alameda,0007,94551,,0.0,,,,0.013,1.0,
2021-06-13,08:00,Alameda,0007,94551,,0.1,,,,0.016,6.0,
2021-06-13,09:00,Alameda,0007,94551,,0.3,,,,0.018,6.0,
2021-06-13,10:00,Alameda,0007,94551,,0.5,,,,0.02,2.0,
2021-06-13,11:00,Alameda,0007,94551,,0.1,,,,0.022,0.0,
2021-06-14,05:00,Alameda,0007,94551,,3.6,,,,0.01,0.0,
2021-06-14,06:00,Alameda,0007,94551,,1.1,,,,0.015,1.0,
2021-06-14,07:00,Alameda,0007,94551,,1.6,,,,0.014,0.0,
2021-06-14,08:00,Alameda,0007,94551,,1.9,,,,0.018,4.0,
2021-06-14,09:00,Alameda,0007,94551,,1.4,,,,0.021,4.0,
2021-06-14,10:00,Alameda,0007,94551,,1.2,,,,0.026,4.0,
2021-06-14,11:00,Alameda,0007,94551,,1.7,,,,0.028,3.0,
2021-06-15,05:00,Alameda,0007,94551,,1.4,,,,0.024,2.0,
2021-06-15,06:00,Alameda,0007,94551,,4.3,,,,0.022,4.0,
2021-06-15,07:00,Alameda,0007,94551,,2.3,,,,0.027,4.0,
2021-06-15,08:00,Alameda,0007,94551,,2.1,,,,0.03,0.0,
2021-06-15,09:00,Alameda,0007,94551,,2.1,,,,0.033,1.0,
2021-06-15,11:00,Alameda,0007,94551,,2.6,,,,0.043,5.0,
2021-06-15,10:00,Alameda,0007,94551,,2.7,,,,0.036,,
2021-06-16,05:00,Alameda,0007,94551,,13.7,,,,0.005,6.0,
2021-06-16,06:00,Alameda,0007,94551,,11.0,,,,0.011,6.0,
2021-06-16,07:00,Alameda,0007,94551,,10.8,,,,0.017,6.0,
2021-06-16,08:00,Alameda,0007,94551,,11.4,,,,0.024,9.0,
2021-06-16,09:00,Alameda,0007,94551,,6.1,,,,0.037,6.0,
2021-06-16,10:00,Alameda,0007,94551,,2.8,,,,0.045,4.0,
2021-06-16,11:00,Alameda,0007,94551,,1.4,,,,0.048,3.0,
2021-06-17,05:00,Alameda,0007,94551,,23.9,,,,0.005,6.0,
2021-06-17,06:00,Alameda,0007,94551,,22.1,,,,0.012,6.0,
2021-06-17,07:00,Alameda,0007,94551,,17.8,,,,0.025,8.0,
2021-06-17,08:00,Alameda,0007,94551,,8.7,,,,0.045,11.0,
2021-06-17,09:00,Alameda,0007,94551,,2.6,,,,0.049,6.0,
2021-06-17,10:00,Alameda,0007,94551,,1.7,,,,0.054,2.0,
2021-06-17,11:00,Alameda,0007,94551,,1.4,,,,0.059,0.0,
2021-06-18,05:00,Alameda,0007,94551,,21.1,,,,0.004,5.0,
2021-06-18,06:00,Alameda,0007,94551,,20.1,,,,0.011,7.0,
2021-06-18,07:00,Alameda,0007,94551,,10.2,,,,0.03,6.0,
2021-06-18,08:00,Alameda,0007,94551,,7.4,,,,0.043,7.0,
2021-06-18,09:00,Alameda,0007,94551,,5.7,,,,0.059,12.0,
2021-06-18,10:00,Alameda,0007,94551,,4.6,,,,0.076,9.0,
2021-06-18,11:00,Alameda,0007,94551,,4.0,,,,0.085,6.0,
2021-06-19,05:00,Alameda,0007,94551,,9.0,,,,0.016,20.0,
2021-06-19,06:00,Alameda,0007,94551,,7.5,,,,0.021,17.0,
2021-06-19,07:00,Alameda,0007,94551,,5.8,,,,0.029,19.0,
2021-06-19,08:00,Alameda,0007,94551,,4.6,,,,0.038,18.0,
2021-06-19,09:00,Alameda,0007,94551,,3.8,,,,0.05,15.0,
2021-06-19,10:00,Alameda,0007,94551,,3.0,,,,0.06,13.0,
2021-06-19,11:00,Alameda,0007,94551,,1.8,,,,0.064,14.0,
2021-06-20,05:00,Alameda,0007,94551,,4.4,,,,0.02,13.0,
2021-06-20,06:00,Alameda,0007,94551,,3.4,,,,0.023,16.0,
2021-06-20,07:00,Alameda,0007,94551,,2.7,,,,0.027,12.0,
2021-06-20,08:00,Alameda,0007,94551,,2.2,,,,0.033,16.0,
2021-06-20,09:00,Alameda,0007,94551,,2.1,,,,0.041,12.0,
2021-06-20,10:00,Alameda,0007,94551,,1.9,,,,0.048,11.0,
2021-06-20,11:00,Alameda,0007,94551,,1.6,,,,0.055,10.0,
2021-06-21,05:00,Alameda,0007,94551,,4.2,,,,0.022,6.0,
2021-06-21,06:00,Alameda,0007,94551,,3.8,,,,0.023,8.0,
2021-06-21,07:00,Alameda,0007,94551,,3.2,,,,0.024,6.0,
2021-06-21,08:00,Alameda,0007,94551,,3.5,,,,0.027,8.0,
2021-06-21,09:00,Alameda,0007,94551,,3.8,,,,0.03,10.0,
2021-06-21,10:00,Alameda,0007,94551,,3.1,,,,0.038,8.0,
2021-06-21,11:00,Alameda,0007,94551,,3.4,,,,0.044,9.0,
2021-06-22,05:00,Alameda,0007,94551,,2.1,,,,0.015,2.0,
2021-06-22,06:00,Alameda,0007,94551,,1.7,,,,0.018,2.0,
2021-06-22,07:00,Alameda,0007,94551,,0.4,,,,0.019,0.0,
2021-06-22,08:00,Alameda,0007,94551,,1.0,,,,0.021,0.0,
2021-06-22,09:00,Alameda,0007,94551,,1.2,,,,0.023,2.0,
2021-06-22,10:00,Alameda,0007,94551,,1.0,,,,0.028,2.0,
2021-06-22,11:00,Alameda,0007,94551,,0.7,,,,0.032,-1.0,
2021-06-23,05:00,Alameda,0007,94551,,1.4,,,,0.019,3.0,
2021-06-23,06:00,Alameda,0007,94551,,1.3,,,,0.019,4.0,
2021-06-23,07:00,Alameda,0007,94551,,1.4,,,,0.02,4.0,
2021-06-23,08:00,Alameda,0007,94551,,1.4,,,,0.023,2.0,
2021-06-23,09:00,Alameda,0007,94551,,1.6,,,,0.027,1.0,
2021-06-23,10:00,Alameda,0007,94551,,2.5,,,,0.031,3.0,
2021-06-23,11:00,Alameda,0007,94551,,2.6,,,,0.037,3.0,
2021-06-24,05:00,Alameda,0007,94551,,0.9,,,,0.018,4.0,
2021-06-24,06:00,Alameda,0007,94551,,1.3,,,,0.018,4.0,
2021-06-24,07:00,Alameda,0007,94551,,1.1,,,,0.019,2.0,
2021-06-24,08:00,Alameda,0007,94551,,1.5,,,,0.019,2.0,
2021-06-24,09:00,Alameda,0007,94551,,1.3,,,,0.021,0.0,
2021-06-24,10:00,Alameda,0007,94551,,1.3,,,,0.024,-1.0,
2021-06-24,11:00,Alameda,0007,94551,,1.3,,,,0.029,3.0,
2021-06-25,05:00,Alameda,0007,94551,,0.9,,,,0.019,4.0,
2021-06-25,06:00,Alameda,0007,94551,,1.5,,,,0.019,5.0,
2021-06-25,07:00,Alameda,0007,94551,,1.5,,,,0.02,4.0,
2021-06-25,08:00,Alameda,0007,94551,,1.7,,,,0.021,4.0,
2021-06-25,09:00,Alameda,0007,94551,,2.2,,,,0.025,5.0,
2021-06-25,10:00,Alameda,0007,94551,,3.8,,,,0.026,4.0,
2021-06-25,11:00,Alameda,0007,94551,,3.6,,,,0.031,3.0,
2021-06-26,05:00,Alameda,0007,94551,,1.8,,,,0.014,-2.0,
2021-06-26,06:00,Alameda,0007,94551,,0.6,,,,0.015,1.0,
2021-06-26,07:00,Alameda,0007,94551,,0.8,,,,0.016,2.0,
2021-06-26,08:00,Alameda,0007,94551,,0.9,,,,0.018,4.0,
2021-06-26,09:00,Alameda,0007,94551,,1.2,,,,0.023,4.0,
2021-06-26,10:00,Alameda,0007,94551,,1.7,,,,0.03,3.0,
2021-06-26,11:00,Alameda,0007,94551,,1.6,,,,0.039,5.0,
2021-06-27,05:00,Alameda,0007,94551,,0.6,,,,0.014,3.0,
2021-06-27,06:00,Alameda,0007,94551,,0.8,,,,0.013,5.0,
2021-06-27,07:00,Alameda,0007,94551,,0.6,,,,0.014,3.0,
2021-06-27,08:00,Alameda,0007,94551,,0.9,,,,0.015,0.0,
2021-06-27,09:00,Alameda,0007,94551,,1.0,,,,0.018,1.0,
2021-06-27,10:00,Alameda,0007,94551,,1.3,,,,0.021,3.0,
2021-06-27,11:00,Alameda,0007,94551,,0.8,,,,0.024,4.0,
2021-06-28,05:00,Alameda,0007,94551,,1.3,,,,0.015,3.0,
2021-06-28,06:00,Alameda,0007,94551,,1.5,,,,0.015,3.0,
2021-06-28,07:00,Alameda,0007,94551,,1.1,,,,0.016,5.0,
2021-06-28,08:00,Alameda,0007,94551,,2.6,,,,0.015,2.0,
2021-06-28,09:00,Alameda,0007,94551,,2.7,,,,0.016,2.0,
2021-06-28,10:00,Alameda,0007,94551,,3.0,,,,0.019,3.0,
2021-06-28,11:00,Alameda,0007,94551,,2.4,,,,0.026,5.0,
2021-06-29,05:00,Alameda,0007,94551,,4.1,,,,0.011,6.0,
2021-06-29,06:00,Alameda,0007,94551,,3.7,,,,0.012,3.0,
2021-06-29,07:00,Alameda,0007,94551,,3.1,,,,0.013,3.0,
2021-06-29,08:00,Alameda,0007,94551,,3.2,,,,0.015,7.0,
2021-06-29,09:00,Alameda,0007,94551,,2.9,,,,0.019,5.0,
2021-06-29,10:00,Alameda,0007,94551,,2.6,,,,0.023,6.0,
2021-06-29,11:00,Alameda,0007,94551,,2.2,,,,0.028,,
2021-06-30,05:00,Alameda,0007,94551,,3.9,,,,0.01,10.0,
2021-06-30,06:00,Alameda,0007,94551,,3.9,,,,0.011,7.0,
2021-06-30,07:00,Alameda,0007,94551,,3.1,,,,0.012,4.0,
2021-06-30,08:00,Alameda,0007,94551,,2.4,,,,0.015,6.0,
2021-06-30,09:00,Alameda,0007,94551,,2.4,,,,0.016,5.0,
2021-06-30,10:00,Alameda,0007,94551,,2.4,,,,0.02,5.0,
2021-06-30,11:00,Alameda,0007,94551,,2.7,,,,0.024,6.0,
2021-07-01,05:00,Alameda,0007,94551,,1.1,,,,0.016,6.0,
2021-07-01,06:00,Alameda,0007,94551,,3.2,,,,0.015,4.0,
2021-07-01,07:00,Alameda,0007,94551,,2.4,,,,0.016,8.0,
2021-07-01,08:00,Alameda,0007,94551,,2.4,,,,0.018,8.0,
2021-07-01,09:00,Alameda,0007,94551,,3.0,,,,0.02,8.0,
2021-07-01,10:00,Alameda,0007,94551,,3.1,,,,0.026,6.0,
2021-07-01,11:00,Alameda,0007,94551,,3.0,,,,0.031,10.0,
2021-07-02,05:00,Alameda,0007,94551,,1.2,,,,0.016,3.0,
2021-07-02,06:00,Alameda,0007,94551,,1.1,,,,0.017,3.0,
2021-07-02,07:00,Alameda,0007,94551,,1.7,,,,0.017,3.0,
2021-07-02,08:00,Alameda,0007,94551,,2.2,,,,0.019,4.0,
2021-07-02,09:00,Alameda,0007,94551,,2.6,,,,0.022,6.0,
2021-07-02,10:00,Alameda,0007,94551,,2.9,,,,0.028,4.0,
2021-07-02,11:00,Alameda,0007,94551,,3.0,,,,0.036,8.0,
2021-07-03,05:00,Alameda,0007,94551,,1.7,,,,0.015,3.0,
2021-07-03,06:00,Alameda,0007,94551,,1.1,,,,0.016,5.0,
2021-07-03,07:00,Alameda,0007,94551,,2.0,,,,0.016,6.0,
2021-07-03,08:00,Alameda,0007,94551,,1.4,,,,0.017,4.0,
2021-07-03,09:00,Alameda,0007,94551,,1.6,,,,0.021,2.0,
2021-07-03,10:00,Alameda,0007,94551,,1.8,,,,0.026,3.0,
2021-07-03,11:00,Alameda,0007,94551,,1.8,,,,0.033,3.0,
2021-07-04,05:00,Alameda,0007,94551,,0.6,,,,0.019,2.0,
2021-07-04,06:00,Alameda,0007,94551,,0.7,,,,0.019,1.0,
2021-07-04,07:00,Alameda,0007,94551,,0.6,,,,0.02,1.0,
2021-07-04,08:00,Alameda,0007,94551,,0.9,,,,0.023,1.0,
2021-07-04,09:00,Alameda,0007,94551,,1.0,,,,0.028,5.0,
2021-07-04,10:00,Alameda,0007,94551,,1.2,,,,0.032,7.0,
2021-07-04,11:00,Alameda,0007,94551,,1.3,,,,0.037,6.0,
2021-07-05,05:00,Alameda,0007,94551,,1.6,,,,0.019,11.0,
2021-07-05,06:00,Alameda,0007,94551,,1.0,,,,0.02,12.0,
2021-07-05,07:00,Alameda,0007,94551,,0.9,,,,0.022,9.0,
2021-07-05,08:00,Alameda,0007,94551,,1.0,,,,0.024,8.0,
2021-07-05,09:00,Alameda,0007,94551,,1.6,,,,0.027,7.0,
2021-07-05,10:00,Alameda,0007,94551,,1.8,,,,0.031,9.0,
2021-07-05,11:00,Alameda,0007,94551,,1.8,,,,0.035,7.0,
2021-07-06,05:00,Alameda,0007,94551,,1.2,,,,0.019,1.0,
2021-07-06,06:00,Alameda,0007,94551,,1.0,,,,0.019,2.0,
2021-07-06,07:00,Alameda,0007,94551,,1.8,,,,0.019,4.0,
2021-07-06,08:00,Alameda,0007,94551,,1.3,,,,0.021,3.0,
2021-07-06,09:00,Alameda,0007,94551,,1.0,,,,0.023,3.0,
2021-07-06,10:00,Alameda,0007,94551,,1.8,,,,0.024,5.0,
2021-07-06,11:00,Alameda,0007,94551,,1.7,,,,0.029,6.0,
2021-07-07,05:00,Alameda,0007,94551,,0.2,,,,0.024,5.0,
2021-07-07,06:00,Alameda,0007,94551,,0.1,,,,0.023,3.0,
2021-07-07,07:00,Alameda,0007,94551,,0.4,,,,0.023,0.0,
2021-07-07,08:00,Alameda,0007,94551,,1.2,,,,0.022,0.0,
2021-07-07,09:00,Alameda,0007,94551,,2.5,,,,0.021,6.0,
2021-07-07,10:00,Alameda,0007,94551,,2.6,,,,0.022,5.0,
2021-07-07,11:00,Alameda,0007,94551,,2.5,,,,0.026,3.0,
2021-07-08,05:00,Alameda,0007,94551,,2.3,,,,0.016,5.0,
2021-07-08,06:00,Alameda,0007,94551,,2.1,,,,0.018,6.0,
2021-07-08,07:00,Alameda,0007,94551,,3.3,,,,0.018,7.0,
2021-07-08,08:00,Alameda,0007,94551,,3.4,,,,0.02,7.0,
2021-07-08,09:00,Alameda,0007,94551,,3.6,,,,0.025,7.0,
2021-07-08,10:00,Alameda,0007,94551,,3.4,,,,0.035,10.0,
2021-07-08,11:00,Alameda,0007,94551,,3.0,,,,0.048,12.0,
2021-07-09,05:00,Alameda,0007,94551,,21.9,,,,0.002,5.0,
2021-07-09,06:00,Alameda,0007,94551,,18.0,,,,0.01,5.0,
2021-07-09,07:00,Alameda,0007,94551,,13.5,,,,0.022,5.0,
2021-07-09,08:00,Alameda,0007,94551,,10.4,,,,0.037,6.0,
2021-07-09,09:00,Alameda,0007,94551,,5.3,,,,0.059,6.0,
2021-07-09,10:00,Alameda,0007,94551,,7.0,,,,0.068,10.0,
2021-07-09,11:00,Alameda,0007,94551,,4.7,,,,0.072,8.0,
2021-07-10,05:00,Alameda,0007,94551,,9.4,,,,0.009,12.0,
2021-07-10,06:00,Alameda,0007,94551,,6.5,,,,0.012,12.0,
2021-07-10,07:00,Alameda,0007,94551,,5.3,,,,0.018,13.0,
2021-07-10,08:00,Alameda,0007,94551,,5.1,,,,0.024,17.0,
2021-07-10,09:00,Alameda,0007,94551,,4.7,,,,0.038,15.0,
2021-07-10,10:00,Alameda,0007,94551,,3.8,,,,0.056,12.0,
2021-07-10,11:00,Alameda,0007,94551,,2.4,,,,0.068,9.0,
2021-07-11,05:00,Alameda,0007,94551,,3.0,,,,0.019,14.0,
2021-07-11,06:00,Alameda,0007,94551,,2.0,,,,0.022,11.0,
2021-07-11,07:00,Alameda,0007,94551,,1.9,,,,0.025,10.0,
2021-07-11,08:00,Alameda,0007,94551,,1.9,,,,0.029,10.0,
2021-07-11,09:00,Alameda,0007,94551,,2.1,,,,0.035,10.0,
2021-07-11,10:00,Alameda,0007,94551,,3.4,,,,0.038,9.0,
2021-07-11,11:00,Alameda,0007,94551,,3.9,,,,0.045,10.0,
2021-07-12,05:00,Alameda,0007,94551,,3.4,,,,0.016,2.0,
2021-07-12,06:00,Alameda,0007,94551,,3.4,,,,0.016,6.0,
2021-07-12,07:00,Alameda,0007,94551,,2.8,,,,0.017,6.0,
2021-07-12,08:00,Alameda,0007,94551,,2.8,,,,0.018,3.0,
2021-07-12,09:00,Alameda,0007,94551,,3.0,,,,0.021,5.0,
2021-07-12,10:00,Alameda,0007,94551,,3.1,,,,0.025,6.0,
2021-07-12,11:00,Alameda,0007,94551,,3.6,,,,0.03,6.0,
2021-07-13,05:00,Alameda,0007,94551,,3.9,,,,0.018,7.0,
2021-07-13,06:00,Alameda,0007,94551,,4.8,,,,0.018,6.0,
2021-07-13,07:00,Alameda,0007,94551,,3.6,,,,0.019,6.0,
2021-07-13,08:00,Alameda,0007,94551,,2.6,,,,0.021,7.0,
2021-07-13,09:00,Alameda,0007,94551,,2.9,,,,0.022,6.0,
2021-07-13,10:00,Alameda,0007,94551,,3.2,,,,0.025,7.0,
2021-07-13,11:00,Alameda,0007,94551,,2.6,,,,0.029,5.0,
2021-07-14,05:00,Alameda,0007,94551,,2.3,,,,0.02,8.0,
2021-07-14,06:00,Alameda,0007,94551,,2.6,,,,0.022,7.0,
2021-07-14,07:00,Alameda,0007,94551,,2.7,,,,0.024,5.0,
2021-07-14,08:00,Alameda,0007,94551,,3.3,,,,0.027,8.0,
2021-07-14,09:00,Alameda,0007,94551,,3.3,,,,0.031,7.0,
2021-07-14,10:00,Alameda,0007,94551,,3.4,,,,0.038,,
2021-07-14,11:00,Alameda,0007,94551,,2.9,,,,0.048,,
2021-07-15,05:00,Alameda,0007,94551,,4.0,,,,0.015,2.0,
2021-07-15,06:00,Alameda,0007,94551,,4.6,,,,0.015,4.0,
2021-07-15,07:00,Alameda,0007,94551,,3.6,,,,0.018,4.0,
2021-07-15,08:00,Alameda,0007,94551,,3.3,,,,0.02,5.0,
2021-07-15,09:00,Alameda,0007,94551,,3.6,,,,0.023,4.0,
2021-07-15,10:00,Alameda,0007,94551,,3.2,,,,0.026,7.0,
2021-07-15,11:00,Alameda,0007,94551,,2.9,,,,0.029,4.0,
2021-07-16,05:00,Alameda,0007,94551,,3.9,,,,0.017,6.0,
2021-07-16,06:00,Alameda,0007,94551,,3.8,,,,0.017,6.0,
2021-07-16,07:00,Alameda,0007,94551,,3.6,,,,0.018,6.0,
2021-07-16,08:00,Alameda,0007,94551,,3.5,,,,0.02,7.0,
2021-07-16,09:00,Alameda,0007,94551,,3.8,,,,0.024,10.0,
2021-07-16,10:00,Alameda,0007,94551,,3.5,,,,0.031,9.0,
2021-07-16,11:00,Alameda,0007,94551,,3.0,,,,0.04,9.0,
2021-07-17,05:00,Alameda,0007,94551,,4.8,,,,0.011,8.0,
2021-07-17,06:00,Alameda,0007,94551,,5.0,,,,0.012,10.0,
2021-07-17,07:00,Alameda,0007,94551,,4.0,,,,0.017,10.0,
2021-07-17,08:00,Alameda,0007,94551,,2.9,,,,0.023,13.0,
2021-07-17,09:00,Alameda,0007,94551,,2.8,,,,0.031,11.0,
2021-07-17,10:00,Alameda,0007,94551,,2.8,,,,0.043,7.0,
2021-07-17,11:00,Alameda,0007,94551,,2.1,,,,0.052,6.0,
2021-07-18,05:00,Alameda,0007,94551,,11.0,,,,0.003,6.0,
2021-07-18,06:00,Alameda,0007,94551,,6.4,,,,0.01,9.0,
2021-07-18,07:00,Alameda,0007,94551,,4.8,,,,0.017,11.0,
2021-07-18,08:00,Alameda,0007,94551,,3.5,,,,0.025,9.0,
2021-07-18,09:00,Alameda,0007,94551,,2.8,,,,0.037,9.0,
2021-07-18,10:00,Alameda,0007,94551,,2.2,,,,0.049,11.0,
2021-07-18,11:00,Alameda,0007,94551,,2.7,,,,0.06,8.0,
2021-07-19,05:00,Alameda,0007,94551,,8.0,,,,0.01,9.0,
2021-07-19,06:00,Alameda,0007,94551,,8.1,,,,0.012,9.0,
2021-07-19,07:00,Alameda,0007,94551,,6.5,,,,0.017,14.0,
2021-07-19,08:00,Alameda,0007,94551,,6.3,,,,0.023,12.0,
2021-07-19,09:00,Alameda,0007,94551,,7.0,,,,0.03,13.0,
2021-07-19,10:00,Alameda,0007,94551,,6.2,,,,0.042,9.0,
2021-07-19,11:00,Alameda,0007,94551,,2.6,,,,0.05,7.0,
2021-07-20,05:00,Alameda,0007,94551,,4.6,,,,0.012,10.0,
2021-07-20,06:00,Alameda,0007,94551,,3.8,,,,0.014,10.0,
2021-07-20,07:00,Alameda,0007,94551,,4.3,,,,0.015,7.0,
2021-07-20,08:00,Alameda,0007,94551,,4.1,,,,0.018,9.0,
2021-07-20,09:00,Alameda,0007,94551,,3.6,,,,0.022,11.0,
2021-07-20,11:00,Alameda,0007,94551,,3.0,,,,0.03,5.0,
2021-07-20,10:00,Alameda,0007,94551,,3.9,,,,0.026,,
2021-07-21,05:00,Alameda,0007,94551,,6.0,,,,0.013,8.0,
2021-07-21,06:00,Alameda,0007,94551,,4.1,,,,0.017,12.0,
